item_id,timestamp,target,,
Series,1750-01-28 02:00:00,142.3865876,1350,
Series,1750-01-28 03:00:00,128.8613463,1351,
Series,1750-01-28 04:00:00,121.7687675,1352,
Series,1750-01-28 05:00:00,111.1928902,1353,
Series,1750-01-28 06:00:00,114.1748806,1354,
Series,1750-01-28 07:00:00,123.9784076,1355,
Series,1750-01-28 08:00:00,140.3186505,1356,
Series,1750-01-28 09:00:00,139.0488927,1357,
Series,1750-01-28 10:00:00,144.8729342,1358,
Series,1750-01-28 11:00:00,176.2452543,1359,
Series,1750-01-28 12:00:00,189.7621561,1360,
Series,1750-01-28 13:00:00,219.288861,1361,
Series,1750-01-28 14:00:00,208.418388,1362,
Series,1750-01-28 15:00:00,203.9045086,1363,
Series,1750-01-28 16:00:00,212.2131006,1364,
Series,1750-01-28 17:00:00,227.8297967,1365,
Series,1750-01-28 18:00:00,225.7716156,1366,
Series,1750-01-28 19:00:00,231.7257321,1367,
Series,1750-01-28 20:00:00,221.0186129,1368,
Series,1750-01-28 21:00:00,215.5511442,1369,
Series,1750-01-28 22:00:00,218.5094675,1370,
Series,1750-01-28 23:00:00,221.899785,1371,
Series,1750-01-29 00:00:00,214.4643774,1372,
Series,1750-01-29 01:00:00,215.8062536,1373,
Series,1750-01-29 02:00:00,225.2408491,1374,
Series,1750-01-29 03:00:00,210.0836536,1375,
Series,1750-01-29 04:00:00,205.6702742,1376,
Series,1750-01-29 05:00:00,207.7283007,1377,
Series,1750-01-29 06:00:00,213.8332352,1378,
Series,1750-01-29 07:00:00,203.3528034,1379,
Series,1750-01-29 08:00:00,191.2489489,1380,
Series,1750-01-29 09:00:00,176.6286427,1381,
Series,1750-01-29 10:00:00,183.7038202,1382,
Series,1750-01-29 11:00:00,167.1244257,1383,
Series,1750-01-29 12:00:00,164.4071908,1384,
Series,1750-01-29 13:00:00,165.2172795,1385,
Series,1750-01-29 14:00:00,163.0956536,1386,
Series,1750-01-29 15:00:00,151.2149193,1387,
Series,1750-01-29 16:00:00,142.9531164,1388,
Series,1750-01-29 17:00:00,139.6512179,1389,
Series,1750-01-29 18:00:00,128.9732832,1390,
Series,1750-01-29 19:00:00,116.5775579,1391,
Series,1750-01-29 20:00:00,112.6967441,1392,
Series,1750-01-29 21:00:00,118.317588,1393,
Series,1750-01-29 22:00:00,117.5817368,1394,
Series,1750-01-29 23:00:00,117.3087129,1395,
Series,1750-01-30 00:00:00,119.6942443,1396,
Series,1750-01-30 01:00:00,118.8416132,1397,
Series,1750-01-30 02:00:00,141.7553343,1398,
Series,1750-01-30 03:00:00,166.454511,1399,
Series,1750-01-01 00:00:00,162.7659572,1400,
Series,1750-01-01 01:00:00,168.5967762,1401,
Series,1750-01-01 02:00:00,174.5427558,1402,
Series,1750-01-01 03:00:00,176.5978776,1403,
Series,1750-01-01 04:00:00,162.1458992,1404,
Series,1750-01-01 05:00:00,146.3598756,1405,
Series,1750-01-01 06:00:00,153.8977944,1406,
Series,1750-01-01 07:00:00,155.7320452,1407,
Series,1750-01-01 08:00:00,172.2795942,1408,
Series,1750-01-01 09:00:00,171.9379432,1409,
Series,1750-01-01 10:00:00,176.7291334,1410,
Series,1750-01-01 11:00:00,184.7476848,1411,
Series,1750-01-01 12:00:00,169.7144329,1412,
Series,1750-01-01 13:00:00,157.835758,1413,
Series,1750-01-01 14:00:00,172.6751119,1414,
Series,1750-01-01 15:00:00,167.3165783,1415,
Series,1750-01-01 16:00:00,161.8834815,1416,
Series,1750-01-01 17:00:00,167.5401528,1417,
Series,1750-01-01 18:00:00,169.1471584,1418,
Series,1750-01-01 19:00:00,169.8563676,1419,
Series,1750-01-01 20:00:00,173.0355679,1420,
Series,1750-01-01 21:00:00,167.5447981,1421,
Series,1750-01-01 22:00:00,181.2000082,1422,
Series,1750-01-01 23:00:00,164.2197906,1423,
Series,1750-01-02 00:00:00,161.9660129,1424,
Series,1750-01-02 01:00:00,155.8944547,1425,
Series,1750-01-02 02:00:00,138.3207533,1426,
Series,1750-01-02 03:00:00,138.5443843,1427,
Series,1750-01-02 04:00:00,123.4184574,1428,
Series,1750-01-02 05:00:00,125.4693489,1429,
Series,1750-01-02 06:00:00,117.8479735,1430,
Series,1750-01-02 07:00:00,109.4368967,1431,
Series,1750-01-02 08:00:00,110.568846,1432,
Series,1750-01-02 09:00:00,108.8319905,1433,
Series,1750-01-02 10:00:00,107.3812197,1434,
Series,1750-01-02 11:00:00,93.54792876,1435,
Series,1750-01-02 12:00:00,98.63387913,1436,
Series,1750-01-02 13:00:00,115.4570576,1437,
Series,1750-01-02 14:00:00,114.1843884,1438,
Series,1750-01-02 15:00:00,133.3020628,1439,
Series,1750-01-02 16:00:00,136.2730206,1440,
Series,1750-01-02 17:00:00,138.5667524,1441,
Series,1750-01-02 18:00:00,153.7081553,1442,
Series,1750-01-02 19:00:00,169.1429458,1443,
Series,1750-01-02 20:00:00,181.3785098,1444,
Series,1750-01-02 21:00:00,185.1913445,1445,
Series,1750-01-02 22:00:00,197.3251619,1446,
Series,1750-01-02 23:00:00,195.3136349,1447,
Series,1750-01-03 00:00:00,197.7991607,1448,
Series,1750-01-03 01:00:00,195.0661099,1449,
Series,1750-01-03 02:00:00,197.7464919,1450,
Series,1750-01-03 03:00:00,201.226456,1451,
Series,1750-01-03 04:00:00,197.2899591,1452,
Series,1750-01-03 05:00:00,194.8777741,1453,
Series,1750-01-03 06:00:00,197.5086736,1454,
Series,1750-01-03 07:00:00,200.1187166,1455,
Series,1750-01-03 08:00:00,195.1877511,1456,
Series,1750-01-03 09:00:00,182.7436828,1457,
Series,1750-01-03 10:00:00,180.6518763,1458,
Series,1750-01-03 11:00:00,163.2478414,1459,
Series,1750-01-03 12:00:00,169.7305419,1460,
Series,1750-01-03 13:00:00,164.8745476,1461,
Series,1750-01-03 14:00:00,163.4084831,1462,
Series,1750-01-03 15:00:00,156.845537,1463,
Series,1750-01-03 16:00:00,143.7345028,1464,
Series,1750-01-03 17:00:00,150.4865972,1465,
Series,1750-01-03 18:00:00,142.4587755,1466,
Series,1750-01-03 19:00:00,130.1331635,1467,
Series,1750-01-03 20:00:00,127.8068669,1468,
Series,1750-01-03 21:00:00,125.0980635,1469,
Series,1750-01-03 22:00:00,118.4815494,1470,
Series,1750-01-03 23:00:00,106.1739256,1471,
Series,1750-01-04 00:00:00,96.8173553,1472,
Series,1750-01-04 01:00:00,98.69619829,1473,
Series,1750-01-04 02:00:00,103.8245882,1474,
Series,1750-01-04 03:00:00,103.0086836,1475,
Series,1750-01-04 04:00:00,123.6105773,1476,
Series,1750-01-04 05:00:00,81.872067,1477,
Series,1750-01-04 06:00:00,157.1958908,1478,
Series,1750-01-04 07:00:00,149.9684871,1479,
Series,1750-01-04 08:00:00,145.5858797,1480,
Series,1750-01-04 09:00:00,159.3635364,1481,
Series,1750-01-04 10:00:00,167.5020491,1482,
Series,1750-01-04 11:00:00,153.2799611,1483,
Series,1750-01-04 12:00:00,181.7804186,1484,
Series,1750-01-04 13:00:00,194.6458509,1485,
Series,1750-01-04 14:00:00,188.4595168,1486,
Series,1750-01-04 15:00:00,186.4227157,1487,
Series,1750-01-04 16:00:00,186.7485079,1488,
Series,1750-01-04 17:00:00,195.708088,1489,
Series,1750-01-04 18:00:00,196.6699868,1490,
Series,1750-01-04 19:00:00,192.2993213,1491,
Series,1750-01-04 20:00:00,197.9700605,1492,
Series,1750-01-04 21:00:00,190.156514,1493,
Series,1750-01-04 22:00:00,194.8105219,1494,
Series,1750-01-04 23:00:00,198.5794197,1495,
Series,1750-01-05 00:00:00,202.2650774,1496,
Series,1750-01-05 01:00:00,205.9424963,1497,
Series,1750-01-05 02:00:00,204.1190594,1498,
Series,1750-01-05 03:00:00,201.5984538,1499,
Series,1750-01-05 04:00:00,208.9612386,1500,
Series,1750-01-05 05:00:00,226.8417133,1501,
Series,1750-01-05 06:00:00,215.1336248,1502,
Series,1750-01-05 07:00:00,216.166524,1503,
Series,1750-01-05 08:00:00,219.5327714,1504,
Series,1750-01-05 09:00:00,207.551293,1505,
Series,1750-01-05 10:00:00,180.5224134,1506,
Series,1750-01-05 11:00:00,123.2230221,1507,
Series,1750-01-05 12:00:00,152.3300755,1508,
Series,1750-01-05 13:00:00,140.6344303,1509,
Series,1750-01-05 14:00:00,136.4254872,1510,
Series,1750-01-05 15:00:00,132.859691,1511,
Series,1750-01-05 16:00:00,130.9026474,1512,
Series,1750-01-05 17:00:00,134.7888729,1513,
Series,1750-01-05 18:00:00,132.9544911,1514,
Series,1750-01-05 19:00:00,130.5867107,1515,
Series,1750-01-05 20:00:00,128.0882522,1516,
Series,1750-01-05 21:00:00,130.18679,1517,
Series,1750-01-05 22:00:00,123.4772015,1518,
Series,1750-01-05 23:00:00,126.6349413,1519,
Series,1750-01-06 00:00:00,137.6322648,1520,
Series,1750-01-06 01:00:00,130.9428097,1521,
Series,1750-01-06 02:00:00,134.1041906,1522,
Series,1750-01-06 03:00:00,157.930664,1523,
Series,1750-01-06 04:00:00,143.3203222,1524,
Series,1750-01-06 05:00:00,156.1178165,1525,
Series,1750-01-06 06:00:00,148.2998849,1526,
Series,1750-01-06 07:00:00,150.2271469,1527,
Series,1750-01-06 08:00:00,149.2969591,1528,
Series,1750-01-06 09:00:00,163.5232913,1529,
Series,1750-01-06 10:00:00,169.7816439,1530,
Series,1750-01-06 11:00:00,175.6716667,1531,
Series,1750-01-06 12:00:00,171.6122764,1532,
Series,1750-01-06 13:00:00,163.8031867,1533,
Series,1750-01-06 14:00:00,182.0871741,1534,
Series,1750-01-06 15:00:00,183.4922108,1535,
Series,1750-01-06 16:00:00,189.7941878,1536,
Series,1750-01-06 17:00:00,193.8979857,1537,
Series,1750-01-06 18:00:00,198.8809343,1538,
Series,1750-01-06 19:00:00,201.339395,1539,
Series,1750-01-06 20:00:00,200.8370697,1540,
Series,1750-01-06 21:00:00,197.3366869,1541,
Series,1750-01-06 22:00:00,204.9270586,1542,
Series,1750-01-06 23:00:00,232.9254178,1543,
Series,1750-01-07 00:00:00,198.0355678,1544,
Series,1750-01-07 01:00:00,207.9262644,1545,
Series,1750-01-07 02:00:00,210.8538656,1546,
Series,1750-01-07 03:00:00,195.1970755,1547,
Series,1750-01-07 04:00:00,205.6837719,1548,
Series,1750-01-07 05:00:00,184.6291385,1549,
Series,1750-01-07 06:00:00,187.0869015,1550,
Series,1750-01-07 07:00:00,160.4259074,1551,
Series,1750-01-07 08:00:00,164.6012899,1552,
Series,1750-01-07 09:00:00,143.8985102,1553,
Series,1750-01-07 10:00:00,150.1394175,1554,
Series,1750-01-07 11:00:00,127.5659881,1555,
Series,1750-01-07 12:00:00,157.9305438,1556,
Series,1750-01-07 13:00:00,115.574173,1557,
Series,1750-01-07 14:00:00,117.9948168,1558,
Series,1750-01-07 15:00:00,119.1916441,1559,
Series,1750-01-07 16:00:00,118.8730782,1560,
Series,1750-01-07 17:00:00,111.1941933,1561,
Series,1750-01-07 18:00:00,116.0729568,1562,
Series,1750-01-07 19:00:00,111.4515044,1563,
Series,1750-01-07 20:00:00,113.4421653,1564,
Series,1750-01-07 21:00:00,117.9459203,1565,
Series,1750-01-07 22:00:00,119.9739272,1566,
Series,1750-01-07 23:00:00,149.7190713,1567,
Series,1750-01-08 00:00:00,158.9564595,1568,
Series,1750-01-08 01:00:00,157.718005,1569,
Series,1750-01-08 02:00:00,162.5505357,1570,
Series,1750-01-08 03:00:00,172.4933463,1571,
Series,1750-01-08 04:00:00,178.0118148,1572,
Series,1750-01-08 05:00:00,173.0963148,1573,
Series,1750-01-08 06:00:00,174.4921876,1574,
Series,1750-01-08 07:00:00,168.0755106,1575,
Series,1750-01-08 08:00:00,170.1049101,1576,
Series,1750-01-08 09:00:00,171.7307466,1577,
Series,1750-01-08 10:00:00,166.5915627,1578,
Series,1750-01-08 11:00:00,167.6142292,1579,
Series,1750-01-08 12:00:00,187.8914467,1580,
Series,1750-01-08 13:00:00,179.8355784,1581,
Series,1750-01-08 14:00:00,188.2291068,1582,
Series,1750-01-08 15:00:00,181.2909507,1583,
Series,1750-01-08 16:00:00,192.1821608,1584,
Series,1750-01-08 17:00:00,183.5385266,1585,
Series,1750-01-08 18:00:00,191.8978213,1586,
Series,1750-01-08 19:00:00,195.8302345,1587,
Series,1750-01-08 20:00:00,194.1449525,1588,
Series,1750-01-08 21:00:00,199.8230835,1589,
Series,1750-01-08 22:00:00,178.7234441,1590,
Series,1750-01-08 23:00:00,164.8604504,1591,
Series,1750-01-09 00:00:00,164.5799453,1592,
Series,1750-01-09 01:00:00,148.5087563,1593,
Series,1750-01-09 02:00:00,143.5767828,1594,
Series,1750-01-09 03:00:00,136.5357667,1595,
Series,1750-01-09 04:00:00,132.1668615,1596,
Series,1750-01-09 05:00:00,105.0648317,1597,
Series,1750-01-09 06:00:00,115.6872325,1598,
Series,1750-01-09 07:00:00,100.0398755,1599,
Series,1750-01-09 08:00:00,106.3377415,1600,
Series,1750-01-09 09:00:00,106.4896404,1601,
Series,1750-01-09 10:00:00,91.00717274,1602,
Series,1750-01-09 11:00:00,99.08105134,1603,
Series,1750-01-09 12:00:00,96.24690796,1604,
Series,1750-01-09 13:00:00,102.3123514,1605,
Series,1750-01-09 14:00:00,99.04473702,1606,
Series,1750-01-09 15:00:00,104.8353981,1607,
Series,1750-01-09 16:00:00,89.20348524,1608,
Series,1750-01-09 17:00:00,100.8824203,1609,
Series,1750-01-09 18:00:00,126.573737,1610,
Series,1750-01-09 19:00:00,140.0285359,1611,
Series,1750-01-09 20:00:00,149.048309,1612,
Series,1750-01-09 21:00:00,141.7762627,1613,
Series,1750-01-09 22:00:00,130.316452,1614,
Series,1750-01-09 23:00:00,147.6744113,1615,
Series,1750-01-10 00:00:00,167.7731647,1616,
Series,1750-01-10 01:00:00,170.9766356,1617,
Series,1750-01-10 02:00:00,184.40403,1618,
Series,1750-01-10 03:00:00,181.1627401,1619,
Series,1750-01-10 04:00:00,177.5437464,1620,
Series,1750-01-10 05:00:00,185.8141676,1621,
Series,1750-01-10 06:00:00,177.1169002,1622,
Series,1750-01-10 07:00:00,187.4495508,1623,
Series,1750-01-10 08:00:00,190.5824733,1624,
Series,1750-01-10 09:00:00,203.9695277,1625,
Series,1750-01-10 10:00:00,193.4758293,1626,
Series,1750-01-10 11:00:00,188.1094317,1627,
Series,1750-01-10 12:00:00,206.6305093,1628,
Series,1750-01-10 13:00:00,205.9369137,1629,
Series,1750-01-10 14:00:00,196.9295579,1630,
Series,1750-01-10 15:00:00,204.2045507,1631,
Series,1750-01-10 16:00:00,195.9211354,1632,
Series,1750-01-10 17:00:00,192.4047003,1633,
Series,1750-01-10 18:00:00,200.0162694,1634,
Series,1750-01-10 19:00:00,204.2147632,1635,
Series,1750-01-10 20:00:00,192.3201889,1636,
Series,1750-01-10 21:00:00,202.0735613,1637,
Series,1750-01-10 22:00:00,175.8699212,1638,
Series,1750-01-10 23:00:00,166.9880236,1639,
Series,1750-01-11 00:00:00,162.8737806,1640,
Series,1750-01-11 01:00:00,160.432486,1641,
Series,1750-01-11 02:00:00,165.5119729,1642,
Series,1750-01-11 03:00:00,107.358694,1643,
Series,1750-01-11 04:00:00,75.78351241,1644,
Series,1750-01-11 05:00:00,105.9575868,1645,
Series,1750-01-11 06:00:00,81.45003488,1646,
Series,1750-01-11 07:00:00,81.81612848,1647,
Series,1750-01-11 08:00:00,75.06555003,1648,
Series,1750-01-11 09:00:00,74.2866542,1649,
Series,1750-01-11 10:00:00,70.55312411,1650,
Series,1750-01-11 11:00:00,97.53252078,1651,
Series,1750-01-11 12:00:00,104.4403629,1652,
Series,1750-01-11 13:00:00,137.9080738,1653,
Series,1750-01-11 14:00:00,119.0061699,1654,
Series,1750-01-11 15:00:00,116.9600576,1655,
Series,1750-01-11 16:00:00,150.248817,1656,
Series,1750-01-11 17:00:00,146.1678683,1657,
Series,1750-01-11 18:00:00,166.8082991,1658,
Series,1750-01-11 19:00:00,169.9545379,1659,
Series,1750-01-11 20:00:00,150.4476221,1660,
Series,1750-01-11 21:00:00,170.4266814,1661,
Series,1750-01-11 22:00:00,183.2130873,1662,
Series,1750-01-11 23:00:00,192.9976976,1663,
Series,1750-01-12 00:00:00,184.2310944,1664,
Series,1750-01-12 01:00:00,193.1960098,1665,
Series,1750-01-12 02:00:00,197.5200977,1666,
Series,1750-01-12 03:00:00,196.3973963,1667,
Series,1750-01-12 04:00:00,206.472287,1668,
Series,1750-01-12 05:00:00,196.605422,1669,
Series,1750-01-12 06:00:00,199.7191696,1670,
Series,1750-01-12 07:00:00,193.7850286,1671,
Series,1750-01-12 08:00:00,204.9513343,1672,
Series,1750-01-12 09:00:00,200.4078204,1673,
Series,1750-01-12 10:00:00,203.8053821,1674,
Series,1750-01-12 11:00:00,210.2926238,1675,
Series,1750-01-12 12:00:00,201.4499883,1676,
Series,1750-01-12 13:00:00,219.6733697,1677,
Series,1750-01-12 14:00:00,206.0726909,1678,
Series,1750-01-12 15:00:00,210.1410003,1679,
Series,1750-01-12 16:00:00,217.2028223,1680,
Series,1750-01-12 17:00:00,203.7803987,1681,
Series,1750-01-12 18:00:00,181.6993283,1682,
Series,1750-01-12 19:00:00,178.4758597,1683,
Series,1750-01-12 20:00:00,169.9667408,1684,
Series,1750-01-12 21:00:00,165.5934453,1685,
Series,1750-01-12 22:00:00,148.8300544,1686,
Series,1750-01-12 23:00:00,142.438806,1687,
Series,1750-01-13 00:00:00,130.064802,1688,
Series,1750-01-13 01:00:00,133.7191708,1689,
Series,1750-01-13 02:00:00,135.7115941,1690,
Series,1750-01-13 03:00:00,133.2646449,1691,
Series,1750-01-13 04:00:00,127.4877987,1692,
Series,1750-01-13 05:00:00,126.7055424,1693,
Series,1750-01-13 06:00:00,131.0980325,1694,
Series,1750-01-13 07:00:00,130.8413883,1695,
Series,1750-01-13 08:00:00,127.8403677,1696,
Series,1750-01-13 09:00:00,128.9636559,1697,
Series,1750-01-13 10:00:00,130.0578698,1698,
Series,1750-01-13 11:00:00,132.9863172,1699,
Series,1750-01-13 12:00:00,150.5188241,1700,
Series,1750-01-13 13:00:00,161.7069608,1701,
Series,1750-01-13 14:00:00,129.5956452,1702,
Series,1750-01-13 15:00:00,172.3027321,1703,
Series,1750-01-13 16:00:00,152.8289288,1704,
Series,1750-01-13 17:00:00,154.8837467,1705,
Series,1750-01-13 18:00:00,164.0097869,1706,
Series,1750-01-13 19:00:00,173.5496473,1707,
Series,1750-01-13 20:00:00,164.7069127,1708,
Series,1750-01-13 21:00:00,171.7810969,1709,
Series,1750-01-13 22:00:00,168.3616332,1710,
Series,1750-01-13 23:00:00,171.3605162,1711,
Series,1750-01-14 00:00:00,192.0731304,1712,
Series,1750-01-14 01:00:00,209.1174314,1713,
Series,1750-01-14 02:00:00,192.6045415,1714,
Series,1750-01-14 03:00:00,197.980888,1715,
Series,1750-01-14 04:00:00,199.6285283,1716,
Series,1750-01-14 05:00:00,201.1662238,1717,
Series,1750-01-14 06:00:00,203.7878684,1718,
Series,1750-01-14 07:00:00,196.2408882,1719,
Series,1750-01-14 08:00:00,211.5901386,1720,
Series,1750-01-14 09:00:00,236.8241611,1721,
Series,1750-01-14 10:00:00,214.8050522,1722,
Series,1750-01-14 11:00:00,217.6632866,1723,
Series,1750-01-14 12:00:00,207.8220176,1724,
Series,1750-01-14 13:00:00,191.6828916,1725,
Series,1750-01-14 14:00:00,196.9235607,1726,
Series,1750-01-14 15:00:00,186.0653278,1727,
Series,1750-01-14 16:00:00,159.3429178,1728,
Series,1750-01-14 17:00:00,163.2687983,1729,
Series,1750-01-14 18:00:00,149.8036907,1730,
Series,1750-01-14 19:00:00,158.9769546,1731,
Series,1750-01-14 20:00:00,140.8521572,1732,
Series,1750-01-14 21:00:00,139.2787529,1733,
Series,1750-01-14 22:00:00,121.9844352,1734,
Series,1750-01-14 23:00:00,121.0969616,1735,
Series,1750-01-15 00:00:00,117.2115349,1736,
Series,1750-01-15 01:00:00,115.4713525,1737,
Series,1750-01-15 02:00:00,113.7836057,1738,
Series,1750-01-15 03:00:00,115.1774067,1739,
Series,1750-01-15 04:00:00,113.3750356,1740,
Series,1750-01-15 05:00:00,110.3146756,1741,
Series,1750-01-15 06:00:00,116.7610021,1742,
Series,1750-01-15 07:00:00,142.2886355,1743,
Series,1750-01-15 08:00:00,149.8284804,1744,
Series,1750-01-15 09:00:00,160.3196013,1745,
Series,1750-01-15 10:00:00,157.869522,1746,
Series,1750-01-15 11:00:00,169.4980856,1747,
Series,1750-01-15 12:00:00,165.2520821,1748,
Series,1750-01-15 13:00:00,174.1374923,1749,
Series,1750-01-15 14:00:00,176.888861,1750,
Series,1750-01-15 15:00:00,181.5211843,1751,
Series,1750-01-15 16:00:00,165.5741945,1752,
Series,1750-01-15 17:00:00,175.2146822,1753,
Series,1750-01-15 18:00:00,159.9147896,1754,
Series,1750-01-15 19:00:00,165.7583293,1755,
Series,1750-01-15 20:00:00,173.6294061,1756,
Series,1750-01-15 21:00:00,182.0201182,1757,
Series,1750-01-15 22:00:00,180.2279073,1758,
Series,1750-01-15 23:00:00,183.7878704,1759,
Series,1750-01-16 00:00:00,185.3060418,1760,
Series,1750-01-16 01:00:00,189.2141983,1761,
Series,1750-01-16 02:00:00,192.9531224,1762,
Series,1750-01-16 03:00:00,191.5881358,1763,
Series,1750-01-16 04:00:00,191.8828545,1764,
Series,1750-01-16 05:00:00,196.5914014,1765,
Series,1750-01-16 06:00:00,190.9345023,1766,
Series,1750-01-16 07:00:00,194.2799503,1767,
Series,1750-01-16 08:00:00,159.8424643,1768,
Series,1750-01-16 09:00:00,170.2967329,1769,
Series,1750-01-16 10:00:00,148.8761306,1770,
Series,1750-01-16 11:00:00,143.5964041,1771,
Series,1750-01-16 12:00:00,138.43061,1772,
Series,1750-01-16 13:00:00,133.9069677,1773,
Series,1750-01-16 14:00:00,106.8732103,1774,
Series,1750-01-16 15:00:00,118.2423754,1775,
Series,1750-01-16 16:00:00,91.61210139,1776,
Series,1750-01-16 17:00:00,88.26698839,1777,
Series,1750-01-16 18:00:00,89.31532191,1778,
Series,1750-01-16 19:00:00,101.9048826,1779,
Series,1750-01-16 20:00:00,112.9201554,1780,
Series,1750-01-16 21:00:00,125.1364177,1781,
Series,1750-01-16 22:00:00,131.0156624,1782,
Series,1750-01-16 23:00:00,142.7387044,1783,
Series,1750-01-17 00:00:00,154.4835944,1784,
Series,1750-01-17 01:00:00,163.8112731,1785,
Series,1750-01-17 02:00:00,182.4867701,1786,
Series,1750-01-17 03:00:00,178.2865952,1787,
Series,1750-01-17 04:00:00,178.2892642,1788,
Series,1750-01-17 05:00:00,170.1960429,1789,
Series,1750-01-17 06:00:00,176.4627702,1790,
Series,1750-01-17 07:00:00,177.1254387,1791,
Series,1750-01-17 08:00:00,189.0205266,1792,
Series,1750-01-17 09:00:00,191.3454301,1793,
Series,1750-01-17 10:00:00,195.828838,1794,
Series,1750-01-17 11:00:00,188.9975053,1795,
Series,1750-01-17 12:00:00,181.5431579,1796,
Series,1750-01-17 13:00:00,183.6055094,1797,
Series,1750-01-17 14:00:00,191.5353705,1798,
Series,1750-01-17 15:00:00,189.8250651,1799,
Series,1750-01-17 16:00:00,191.3955123,1800,
Series,1750-01-17 17:00:00,193.1402582,1801,
Series,1750-01-17 18:00:00,194.5988863,1802,
Series,1750-01-17 19:00:00,198.9727491,1803,
Series,1750-01-17 20:00:00,197.577896,1804,
Series,1750-01-17 21:00:00,176.0062253,1805,
Series,1750-01-17 22:00:00,172.526081,1806,
Series,1750-01-17 23:00:00,157.3907198,1807,
Series,1750-01-18 00:00:00,152.982105,1808,
Series,1750-01-18 01:00:00,145.2079074,1809,
Series,1750-01-18 02:00:00,149.8295996,1810,
Series,1750-01-18 03:00:00,145.5075337,1811,
Series,1750-01-18 04:00:00,143.2512881,1812,
Series,1750-01-18 05:00:00,149.8373918,1813,
Series,1750-01-18 06:00:00,138.2903867,1814,
Series,1750-01-18 07:00:00,133.4101276,1815,
Series,1750-01-18 08:00:00,131.060074,1816,
Series,1750-01-18 09:00:00,123.4935227,1817,
Series,1750-01-18 10:00:00,115.4225235,1818,
Series,1750-01-18 11:00:00,92.79822183,1819,
Series,1750-01-18 12:00:00,103.7542921,1820,
Series,1750-01-18 13:00:00,97.34437682,1821,
Series,1750-01-18 14:00:00,97.1908071,1822,
Series,1750-01-18 15:00:00,97.09576634,1823,
Series,1750-01-18 16:00:00,100.7129271,1824,
Series,1750-01-18 17:00:00,111.4508352,1825,
Series,1750-01-18 18:00:00,121.8647253,1826,
Series,1750-01-18 19:00:00,136.1659082,1827,
Series,1750-01-18 20:00:00,143.8907036,1828,
Series,1750-01-18 21:00:00,155.0260182,1829,
Series,1750-01-18 22:00:00,154.0194794,1830,
Series,1750-01-18 23:00:00,167.6471789,1831,
Series,1750-01-19 00:00:00,180.2558356,1832,
Series,1750-01-19 01:00:00,195.2498193,1833,
Series,1750-01-19 02:00:00,184.3426992,1834,
Series,1750-01-19 03:00:00,188.7234214,1835,
Series,1750-01-19 04:00:00,186.905093,1836,
Series,1750-01-19 05:00:00,185.1027817,1837,
Series,1750-01-19 06:00:00,184.4661063,1838,
Series,1750-01-19 07:00:00,185.4909854,1839,
Series,1750-01-19 08:00:00,178.5138916,1840,
Series,1750-01-19 09:00:00,172.9179103,1841,
Series,1750-01-19 10:00:00,190.4395445,1842,
Series,1750-01-19 11:00:00,176.9304529,1843,
Series,1750-01-19 12:00:00,172.5676742,1844,
Series,1750-01-19 13:00:00,192.6199941,1845,
Series,1750-01-19 14:00:00,195.0268353,1846,
Series,1750-01-19 15:00:00,190.9482841,1847,
Series,1750-01-19 16:00:00,168.6819008,1848,
Series,1750-01-19 17:00:00,166.5829702,1849,
Series,1750-01-19 18:00:00,175.1504606,1850,
Series,1750-01-19 19:00:00,148.1658833,1851,
Series,1750-01-19 20:00:00,146.1923022,1852,
Series,1750-01-19 21:00:00,142.4308435,1853,
Series,1750-01-19 22:00:00,144.0361383,1854,
Series,1750-01-19 23:00:00,139.3599107,1855,
Series,1750-01-20 00:00:00,115.4665652,1856,
Series,1750-01-20 01:00:00,112.9829111,1857,
Series,1750-01-20 02:00:00,110.5926045,1858,
Series,1750-01-20 03:00:00,100.9322784,1859,
Series,1750-01-20 04:00:00,99.44710192,1860,
Series,1750-01-20 05:00:00,98.08638114,1861,
Series,1750-01-20 06:00:00,91.17274183,1862,
Series,1750-01-20 07:00:00,111.1143986,1863,
Series,1750-01-20 08:00:00,111.1507277,1864,
Series,1750-01-20 09:00:00,114.4810223,1865,
Series,1750-01-20 10:00:00,113.7892372,1866,
Series,1750-01-20 11:00:00,120.2541875,1867,
Series,1750-01-20 12:00:00,123.3065082,1868,
Series,1750-01-20 13:00:00,140.7619359,1869,
Series,1750-01-20 14:00:00,165.2797853,1870,
Series,1750-01-20 15:00:00,165.7436913,1871,
Series,1750-01-20 16:00:00,163.0010228,1872,
Series,1750-01-20 17:00:00,152.3905653,1873,
Series,1750-01-20 18:00:00,150.7082449,1874,
Series,1750-01-20 19:00:00,163.6728504,1875,
Series,1750-01-20 20:00:00,166.474969,1876,
Series,1750-01-20 21:00:00,152.6509793,1877,
Series,1750-01-20 22:00:00,150.3997283,1878,
Series,1750-01-20 23:00:00,149.4110367,1879,
Series,1750-01-21 00:00:00,158.110366,1880,
Series,1750-01-21 01:00:00,161.1609759,1881,
Series,1750-01-21 02:00:00,173.6169885,1882,
Series,1750-01-21 03:00:00,167.6758596,1883,
Series,1750-01-21 04:00:00,167.9389089,1884,
Series,1750-01-21 05:00:00,165.1588055,1885,
Series,1750-01-21 06:00:00,177.4385441,1886,
Series,1750-01-21 07:00:00,184.5419324,1887,
Series,1750-01-21 08:00:00,180.7014669,1888,
