item_id,timestamp,target
H5,1750-01-23 03:00:00,2564.0
H5,1750-01-23 04:00:00,2421.0
H5,1750-01-23 05:00:00,2311.0
H5,1750-01-23 06:00:00,2086.0
H5,1750-01-23 07:00:00,1864.0
H5,1750-01-23 08:00:00,1716.0
H5,1750-01-23 09:00:00,1620.0
H5,1750-01-23 10:00:00,1565.0
H5,1750-01-23 11:00:00,1522.0
H5,1750-01-23 12:00:00,1550.0
H5,1750-01-23 13:00:00,1624.0
H5,1750-01-23 14:00:00,1701.0
H5,1750-01-23 15:00:00,1794.0
H5,1750-01-23 16:00:00,1874.0
H5,1750-01-23 17:00:00,1859.0
H5,1750-01-23 18:00:00,2064.0
H5,1750-01-23 19:00:00,2148.0
H5,1750-01-23 20:00:00,2266.0
H5,1750-01-23 21:00:00,2378.0
H5,1750-01-23 22:00:00,2505.0
H5,1750-01-23 23:00:00,2601.0
H5,1750-01-24 00:00:00,2700.0
H5,1750-01-24 01:00:00,2773.0
H5,1750-01-24 02:00:00,2720.0
H5,1750-01-24 03:00:00,2576.0
H5,1750-01-24 04:00:00,2430.0
H5,1750-01-24 05:00:00,2325.0
H5,1750-01-24 06:00:00,2092.0
H5,1750-01-24 07:00:00,1885.0
H5,1750-01-24 08:00:00,1736.0
H5,1750-01-24 09:00:00,1617.0
H5,1750-01-24 10:00:00,1565.0
H5,1750-01-24 11:00:00,1522.0
H5,1750-01-24 12:00:00,1554.0
H5,1750-01-24 13:00:00,1621.0
H5,1750-01-24 14:00:00,1678.0
H5,1750-01-24 15:00:00,1779.0
H5,1750-01-24 16:00:00,1868.0
H5,1750-01-24 17:00:00,1971.0
H5,1750-01-24 18:00:00,2082.0
H5,1750-01-24 19:00:00,2188.0
H5,1750-01-24 20:00:00,2337.0
H5,1750-01-24 21:00:00,2489.0
H5,1750-01-24 22:00:00,2656.0
H5,1750-01-24 23:00:00,2818.0
H5,1750-01-25 00:00:00,2964.0
H5,1750-01-25 01:00:00,3010.0
H5,1750-01-25 02:00:00,2937.0
H5,1750-01-25 03:00:00,2745.0
H5,1750-01-25 04:00:00,2581.0
H5,1750-01-25 05:00:00,2425.0
H5,1750-01-25 06:00:00,2177.0
H5,1750-01-25 07:00:00,1928.0
H5,1750-01-25 08:00:00,1778.0
H5,1750-01-25 09:00:00,1647.0
H5,1750-01-25 10:00:00,1574.0
H5,1750-01-25 11:00:00,1514.0
H5,1750-01-25 12:00:00,1515.0
H5,1750-01-25 13:00:00,1529.0
H5,1750-01-25 14:00:00,1515.0
H5,1750-01-25 15:00:00,1581.0
H5,1750-01-25 16:00:00,1666.0
H5,1750-01-25 17:00:00,1796.0
H5,1750-01-25 18:00:00,1922.0
H5,1750-01-25 19:00:00,2052.0
H5,1750-01-25 20:00:00,2204.0
H5,1750-01-25 21:00:00,2380.0
H5,1750-01-25 22:00:00,2559.0
H5,1750-01-25 23:00:00,2713.0
H5,1750-01-26 00:00:00,2843.0
H5,1750-01-26 01:00:00,2903.0
H5,1750-01-26 02:00:00,2840.0
H5,1750-01-26 03:00:00,2657.0
H5,1750-01-26 04:00:00,2490.0
H5,1750-01-26 05:00:00,2338.0
H5,1750-01-26 06:00:00,2107.0
H5,1750-01-26 07:00:00,1899.0
H5,1750-01-26 08:00:00,1732.0
H5,1750-01-26 09:00:00,1614.0
H5,1750-01-26 10:00:00,1537.0
H5,1750-01-26 11:00:00,1487.0
H5,1750-01-26 12:00:00,1470.0
H5,1750-01-26 13:00:00,1478.0
H5,1750-01-26 14:00:00,1453.0
H5,1750-01-26 15:00:00,1511.0
H5,1750-01-26 16:00:00,1592.0
H5,1750-01-26 17:00:00,1710.0
H5,1750-01-26 18:00:00,1855.0
H5,1750-01-26 19:00:00,1982.0
H5,1750-01-26 20:00:00,2161.0
H5,1750-01-26 21:00:00,2348.0
H5,1750-01-26 22:00:00,2577.0
H5,1750-01-26 23:00:00,2771.0
H5,1750-01-27 00:00:00,2923.0
H5,1750-01-27 01:00:00,3021.0
H5,1750-01-27 02:00:00,2973.0
H5,1750-01-27 03:00:00,2806.0
H5,1750-01-27 04:00:00,2620.0
H5,1750-01-27 05:00:00,2464.0
H5,1750-01-27 06:00:00,2186.0
H5,1750-01-27 07:00:00,1937.0
H5,1750-01-27 08:00:00,1761.0
H5,1750-01-27 09:00:00,1655.0
H5,1750-01-27 10:00:00,1584.0
H5,1750-01-27 11:00:00,1552.0
H5,1750-01-27 12:00:00,1568.0
H5,1750-01-27 13:00:00,1647.0
H5,1750-01-27 14:00:00,1738.0
H5,1750-01-27 15:00:00,1878.0
H5,1750-01-27 16:00:00,2000.0
H5,1750-01-27 17:00:00,2140.0
H5,1750-01-27 18:00:00,2301.0
H5,1750-01-27 19:00:00,2483.0
H5,1750-01-27 20:00:00,2699.0
H5,1750-01-27 21:00:00,2933.0
H5,1750-01-27 22:00:00,3171.0
H5,1750-01-27 23:00:00,3387.0
H5,1750-01-28 00:00:00,3519.0
H5,1750-01-28 01:00:00,3568.0
H5,1750-01-28 02:00:00,3501.0
H5,1750-01-28 03:00:00,3290.0
H5,1750-01-28 04:00:00,3109.0
H5,1750-01-28 05:00:00,2862.0
H5,1750-01-28 06:00:00,2488.0
H5,1750-01-28 07:00:00,2166.0
H5,1750-01-28 08:00:00,1956.0
H5,1750-01-28 09:00:00,1804.0
H5,1750-01-28 10:00:00,1699.0
H5,1750-01-28 11:00:00,1640.0
H5,1750-01-28 12:00:00,1652.0
H5,1750-01-28 13:00:00,1729.0
H5,1750-01-28 14:00:00,1817.0
H5,1750-01-28 15:00:00,1947.0
H5,1750-01-28 16:00:00,2069.0
H5,1750-01-28 17:00:00,2242.0
H5,1750-01-28 18:00:00,2448.0
H5,1750-01-28 19:00:00,2683.0
H5,1750-01-28 20:00:00,2954.0
H5,1750-01-28 21:00:00,3275.0
H5,1750-01-28 22:00:00,3567.0
H5,1750-01-28 23:00:00,3787.0
H5,1750-01-29 00:00:00,3951.0
H5,1750-01-29 01:00:00,4032.0
H5,1750-01-29 02:00:00,3965.0
H5,1750-01-29 03:00:00,3805.0
H5,1750-01-29 04:00:00,3563.0
H5,1750-01-29 05:00:00,3277.0
H5,1750-01-29 06:00:00,2845.0
H5,1750-01-29 07:00:00,2454.0
H5,1750-01-29 08:00:00,2168.0
H5,1750-01-29 09:00:00,1981.0
H5,1750-01-29 10:00:00,1857.0
H5,1750-01-29 11:00:00,1783.0
H5,1750-01-29 12:00:00,1777.0
H5,1750-01-29 13:00:00,1849.0
H5,1750-01-29 14:00:00,1922.0
H5,1750-01-29 15:00:00,2064.0
H5,1750-01-29 16:00:00,2219.0
H5,1750-01-29 17:00:00,2438.0
H5,1750-01-29 18:00:00,2701.0
H5,1750-01-29 19:00:00,3010.0
H5,1750-01-29 20:00:00,3346.0
H5,1750-01-29 21:00:00,3703.0
H5,1750-01-29 22:00:00,3997.0
H5,1750-01-29 23:00:00,4205.0
H5,1750-01-30 00:00:00,4303.0
H5,1750-01-30 01:00:00,4373.0
H5,1750-01-30 02:00:00,4270.0
H5,1750-01-30 03:00:00,4082.0
H6,1750-01-01 00:00:00,5780.0
H6,1750-01-01 01:00:00,5497.0
H6,1750-01-01 02:00:00,5306.0
H6,1750-01-01 03:00:00,5178.0
H6,1750-01-01 04:00:00,5235.0
H6,1750-01-01 05:00:00,5382.0
H6,1750-01-01 06:00:00,5723.0
H6,1750-01-01 07:00:00,6115.0
H6,1750-01-01 08:00:00,6435.0
H6,1750-01-01 09:00:00,6718.0
H6,1750-01-01 10:00:00,6936.0
H6,1750-01-01 11:00:00,7094.0
H6,1750-01-01 12:00:00,7260.0
H6,1750-01-01 13:00:00,7418.0
H6,1750-01-01 14:00:00,7477.0
H6,1750-01-01 15:00:00,7619.0
H6,1750-01-01 16:00:00,7674.0
H6,1750-01-01 17:00:00,7730.0
H6,1750-01-01 18:00:00,7601.0
H6,1750-01-01 19:00:00,7438.0
H6,1750-01-01 20:00:00,7270.0
H6,1750-01-01 21:00:00,7141.0
H6,1750-01-01 22:00:00,6733.0
H6,1750-01-01 23:00:00,6245.0
H6,1750-01-02 00:00:00,5742.0
H6,1750-01-02 01:00:00,5457.0
H6,1750-01-02 02:00:00,5242.0
H6,1750-01-02 03:00:00,5105.0
H6,1750-01-02 04:00:00,5062.0
H6,1750-01-02 05:00:00,5037.0
H6,1750-01-02 06:00:00,5198.0
H6,1750-01-02 07:00:00,5493.0
H6,1750-01-02 08:00:00,5982.0
H6,1750-01-02 09:00:00,6276.0
H6,1750-01-02 10:00:00,6499.0
H6,1750-01-02 11:00:00,6770.0
H6,1750-01-02 12:00:00,6886.0
H6,1750-01-02 13:00:00,7055.0
H6,1750-01-02 14:00:00,7156.0
H6,1750-01-02 15:00:00,7142.0
H6,1750-01-02 16:00:00,7359.0
H6,1750-01-02 17:00:00,7381.0
H6,1750-01-02 18:00:00,7311.0
H6,1750-01-02 19:00:00,7151.0
H6,1750-01-02 20:00:00,6918.0
H6,1750-01-02 21:00:00,6843.0
H6,1750-01-02 22:00:00,6553.0
H6,1750-01-02 23:00:00,6064.0
H6,1750-01-03 00:00:00,5669.0
H6,1750-01-03 01:00:00,5401.0
H6,1750-01-03 02:00:00,5147.0
H6,1750-01-03 03:00:00,5045.0
H6,1750-01-03 04:00:00,5010.0
H6,1750-01-03 05:00:00,4960.0
H6,1750-01-03 06:00:00,5107.0
H6,1750-01-03 07:00:00,5389.0
H6,1750-01-03 08:00:00,5800.0
H6,1750-01-03 09:00:00,6089.0
H6,1750-01-03 10:00:00,6388.0
H6,1750-01-03 11:00:00,6581.0
H6,1750-01-03 12:00:00,6699.0
H6,1750-01-03 13:00:00,6795.0
H6,1750-01-03 14:00:00,6878.0
H6,1750-01-03 15:00:00,6926.0
H6,1750-01-03 16:00:00,6946.0
H6,1750-01-03 17:00:00,7002.0
H6,1750-01-03 18:00:00,6951.0
H6,1750-01-03 19:00:00,6818.0
H6,1750-01-03 20:00:00,6620.0
H6,1750-01-03 21:00:00,6427.0
H6,1750-01-03 22:00:00,6161.0
H6,1750-01-03 23:00:00,5980.0
H6,1750-01-04 00:00:00,5595.0
H6,1750-01-04 01:00:00,5293.0
H6,1750-01-04 02:00:00,5116.0
H6,1750-01-04 03:00:00,5005.0
H6,1750-01-04 04:00:00,4964.0
H6,1750-01-04 05:00:00,4898.0
H6,1750-01-04 06:00:00,4989.0
H6,1750-01-04 07:00:00,5281.0
H6,1750-01-04 08:00:00,5681.0
H6,1750-01-04 09:00:00,6002.0
H6,1750-01-04 10:00:00,6273.0
H6,1750-01-04 11:00:00,6472.0
H6,1750-01-04 12:00:00,6679.0
H6,1750-01-04 13:00:00,6829.0
H6,1750-01-04 14:00:00,6909.0
H6,1750-01-04 15:00:00,7029.0
H6,1750-01-04 16:00:00,7089.0
H6,1750-01-04 17:00:00,7179.0
H6,1750-01-04 18:00:00,7160.0
H6,1750-01-04 19:00:00,7048.0
H6,1750-01-04 20:00:00,6837.0
H6,1750-01-04 21:00:00,6730.0
H6,1750-01-04 22:00:00,6302.0
H6,1750-01-04 23:00:00,5663.0
H6,1750-01-05 00:00:00,5340.0
H6,1750-01-05 01:00:00,5073.0
H6,1750-01-05 02:00:00,4980.0
H6,1750-01-05 03:00:00,4942.0
H6,1750-01-05 04:00:00,4985.0
H6,1750-01-05 05:00:00,5145.0
H6,1750-01-05 06:00:00,5502.0
H6,1750-01-05 07:00:00,5896.0
H6,1750-01-05 08:00:00,6208.0
H6,1750-01-05 09:00:00,6436.0
H6,1750-01-05 10:00:00,6655.0
H6,1750-01-05 11:00:00,6842.0
H6,1750-01-05 12:00:00,7008.0
H6,1750-01-05 13:00:00,7147.0
H6,1750-01-05 14:00:00,7257.0
H6,1750-01-05 15:00:00,7299.0
H6,1750-01-05 16:00:00,7352.0
H6,1750-01-05 17:00:00,7356.0
H6,1750-01-05 18:00:00,7292.0
H6,1750-01-05 19:00:00,7095.0
H6,1750-01-05 20:00:00,6972.0
H6,1750-01-05 21:00:00,6796.0
H6,1750-01-05 22:00:00,6454.0
H6,1750-01-05 23:00:00,5955.0
H6,1750-01-06 00:00:00,5551.0
H6,1750-01-06 01:00:00,5274.0
H6,1750-01-06 02:00:00,5133.0
H6,1750-01-06 03:00:00,5080.0
H6,1750-01-06 04:00:00,5075.0
H6,1750-01-06 05:00:00,5269.0
H6,1750-01-06 06:00:00,5649.0
H6,1750-01-06 07:00:00,5928.0
H6,1750-01-06 08:00:00,6163.0
H6,1750-01-06 09:00:00,6352.0
H6,1750-01-06 10:00:00,6527.0
H6,1750-01-06 11:00:00,6671.0
H6,1750-01-06 12:00:00,6797.0
H6,1750-01-06 13:00:00,6913.0
H6,1750-01-06 14:00:00,7118.0
H6,1750-01-06 15:00:00,7246.0
H6,1750-01-06 16:00:00,7290.0
H6,1750-01-06 17:00:00,7341.0
H6,1750-01-06 18:00:00,7283.0
H6,1750-01-06 19:00:00,7162.0
H6,1750-01-06 20:00:00,7020.0
H6,1750-01-06 21:00:00,6878.0
H6,1750-01-06 22:00:00,6493.0
H6,1750-01-06 23:00:00,5932.0
H6,1750-01-07 00:00:00,5568.0
H6,1750-01-07 01:00:00,5371.0
H6,1750-01-07 02:00:00,5255.0
H6,1750-01-07 03:00:00,5168.0
H6,1750-01-07 04:00:00,5233.0
H6,1750-01-07 05:00:00,5360.0
H6,1750-01-07 06:00:00,5663.0
H6,1750-01-07 07:00:00,5969.0
H6,1750-01-07 08:00:00,6249.0
H6,1750-01-07 09:00:00,6451.0
H6,1750-01-07 10:00:00,6652.0
H6,1750-01-07 11:00:00,6796.0
H6,1750-01-07 12:00:00,6936.0
H6,1750-01-07 13:00:00,7108.0
H6,1750-01-07 14:00:00,7233.0
H6,1750-01-07 15:00:00,7300.0
H6,1750-01-07 16:00:00,7415.0
H6,1750-01-07 17:00:00,7522.0
H6,1750-01-07 18:00:00,7466.0
H6,1750-01-07 19:00:00,7299.0
H6,1750-01-07 20:00:00,7080.0
H6,1750-01-07 21:00:00,6981.0
H6,1750-01-07 22:00:00,6584.0
H6,1750-01-07 23:00:00,6036.0
H6,1750-01-08 00:00:00,5618.0
H6,1750-01-08 01:00:00,5398.0
H6,1750-01-08 02:00:00,5249.0
H6,1750-01-08 03:00:00,5198.0
H6,1750-01-08 04:00:00,5270.0
H6,1750-01-08 05:00:00,5463.0
H6,1750-01-08 06:00:00,5751.0
H6,1750-01-08 07:00:00,6060.0
H6,1750-01-08 08:00:00,6266.0
H6,1750-01-08 09:00:00,6443.0
H6,1750-01-08 10:00:00,6612.0
H6,1750-01-08 11:00:00,6765.0
H6,1750-01-08 12:00:00,6951.0
H6,1750-01-08 13:00:00,7094.0
H6,1750-01-08 14:00:00,7156.0
H6,1750-01-08 15:00:00,7221.0
H6,1750-01-08 16:00:00,7259.0
H6,1750-01-08 17:00:00,7302.0
H6,1750-01-08 18:00:00,7232.0
H6,1750-01-08 19:00:00,7048.0
H6,1750-01-08 20:00:00,6928.0
H6,1750-01-08 21:00:00,6791.0
H6,1750-01-08 22:00:00,6423.0
H6,1750-01-08 23:00:00,5927.0
H6,1750-01-09 00:00:00,5610.0
H6,1750-01-09 01:00:00,5445.0
H6,1750-01-09 02:00:00,5302.0
H6,1750-01-09 03:00:00,5278.0
H6,1750-01-09 04:00:00,5333.0
H6,1750-01-09 05:00:00,5499.0
H6,1750-01-09 06:00:00,5792.0
H6,1750-01-09 07:00:00,6090.0
H6,1750-01-09 08:00:00,6309.0
H6,1750-01-09 09:00:00,6429.0
H6,1750-01-09 10:00:00,6589.0
H6,1750-01-09 11:00:00,6634.0
H6,1750-01-09 12:00:00,6671.0
H6,1750-01-09 13:00:00,6732.0
H6,1750-01-09 14:00:00,6737.0
H6,1750-01-09 15:00:00,6749.0
H6,1750-01-09 16:00:00,6773.0
H6,1750-01-09 17:00:00,6747.0
H6,1750-01-09 18:00:00,6677.0
H6,1750-01-09 19:00:00,6562.0
H6,1750-01-09 20:00:00,6439.0
H6,1750-01-09 21:00:00,6428.0
H6,1750-01-09 22:00:00,6045.0
H6,1750-01-09 23:00:00,5637.0
H6,1750-01-10 00:00:00,5376.0
H6,1750-01-10 01:00:00,5198.0
H6,1750-01-10 02:00:00,5037.0
H6,1750-01-10 03:00:00,4952.0
H6,1750-01-10 04:00:00,4953.0
H6,1750-01-10 05:00:00,5028.0
H6,1750-01-10 06:00:00,5144.0
H6,1750-01-10 07:00:00,5353.0
H6,1750-01-10 08:00:00,5654.0
H6,1750-01-10 09:00:00,5867.0
H6,1750-01-10 10:00:00,5961.0
H6,1750-01-10 11:00:00,6016.0
H6,1750-01-10 12:00:00,6029.0
H6,1750-01-10 13:00:00,6030.0
H6,1750-01-10 14:00:00,6035.0
H6,1750-01-10 15:00:00,6029.0
H6,1750-01-10 16:00:00,6054.0
H6,1750-01-10 17:00:00,6112.0
H6,1750-01-10 18:00:00,6074.0
H6,1750-01-10 19:00:00,6009.0
H6,1750-01-10 20:00:00,5990.0
H6,1750-01-10 21:00:00,5974.0
H6,1750-01-10 22:00:00,5710.0
H6,1750-01-10 23:00:00,5342.0
H6,1750-01-11 00:00:00,5057.0
H6,1750-01-11 01:00:00,4899.0
H6,1750-01-11 02:00:00,4807.0
H6,1750-01-11 03:00:00,4735.0
H6,1750-01-11 04:00:00,4729.0
H6,1750-01-11 05:00:00,4723.0
H6,1750-01-11 06:00:00,4828.0
H6,1750-01-11 07:00:00,5090.0
H6,1750-01-11 08:00:00,5427.0
H6,1750-01-11 09:00:00,5646.0
H6,1750-01-11 10:00:00,5840.0
H6,1750-01-11 11:00:00,5943.0
H6,1750-01-11 12:00:00,6044.0
H6,1750-01-11 13:00:00,6118.0
H6,1750-01-11 14:00:00,6187.0
H6,1750-01-11 15:00:00,6307.0
H6,1750-01-11 16:00:00,6390.0
H6,1750-01-11 17:00:00,6509.0
H6,1750-01-11 18:00:00,6478.0
H6,1750-01-11 19:00:00,6422.0
H6,1750-01-11 20:00:00,6320.0
H6,1750-01-11 21:00:00,6260.0
H6,1750-01-11 22:00:00,5925.0
H6,1750-01-11 23:00:00,5480.0
H6,1750-01-12 00:00:00,5171.0
H6,1750-01-12 01:00:00,5008.0
H6,1750-01-12 02:00:00,4901.0
H6,1750-01-12 03:00:00,4858.0
H6,1750-01-12 04:00:00,4958.0
H6,1750-01-12 05:00:00,5208.0
H6,1750-01-12 06:00:00,5545.0
H6,1750-01-12 07:00:00,5880.0
H6,1750-01-12 08:00:00,6122.0
H6,1750-01-12 09:00:00,6298.0
H6,1750-01-12 10:00:00,6443.0
H6,1750-01-12 11:00:00,6511.0
H6,1750-01-12 12:00:00,6657.0
H6,1750-01-12 13:00:00,6771.0
H6,1750-01-12 14:00:00,6859.0
H6,1750-01-12 15:00:00,6864.0
H6,1750-01-12 16:00:00,6911.0
H6,1750-01-12 17:00:00,6895.0
H6,1750-01-12 18:00:00,6851.0
H6,1750-01-12 19:00:00,6753.0
H6,1750-01-12 20:00:00,6594.0
H6,1750-01-12 21:00:00,6565.0
H6,1750-01-12 22:00:00,6088.0
H6,1750-01-12 23:00:00,5655.0
H6,1750-01-13 00:00:00,5328.0
H6,1750-01-13 01:00:00,5135.0
H6,1750-01-13 02:00:00,4987.0
H6,1750-01-13 03:00:00,4915.0
H6,1750-01-13 04:00:00,4992.0
H6,1750-01-13 05:00:00,5187.0
H6,1750-01-13 06:00:00,5563.0
H6,1750-01-13 07:00:00,5854.0
H6,1750-01-13 08:00:00,6086.0
H6,1750-01-13 09:00:00,6262.0
H6,1750-01-13 10:00:00,6374.0
H6,1750-01-13 11:00:00,6435.0
H6,1750-01-13 12:00:00,6600.0
H6,1750-01-13 13:00:00,6689.0
H6,1750-01-13 14:00:00,6765.0
H6,1750-01-13 15:00:00,6846.0
H6,1750-01-13 16:00:00,6968.0
H6,1750-01-13 17:00:00,7055.0
H6,1750-01-13 18:00:00,6985.0
H6,1750-01-13 19:00:00,6883.0
H6,1750-01-13 20:00:00,6715.0
H6,1750-01-13 21:00:00,6609.0
H6,1750-01-13 22:00:00,6207.0
H6,1750-01-13 23:00:00,5679.0
H6,1750-01-14 00:00:00,5359.0
H6,1750-01-14 01:00:00,5120.0
H6,1750-01-14 02:00:00,5046.0
H6,1750-01-14 03:00:00,5032.0
H6,1750-01-14 04:00:00,5085.0
H6,1750-01-14 05:00:00,5270.0
H6,1750-01-14 06:00:00,5626.0
H6,1750-01-14 07:00:00,5936.0
H6,1750-01-14 08:00:00,6143.0
H6,1750-01-14 09:00:00,6277.0
H6,1750-01-14 10:00:00,6417.0
H6,1750-01-14 11:00:00,6504.0
H6,1750-01-14 12:00:00,6668.0
H6,1750-01-14 13:00:00,6736.0
H6,1750-01-14 14:00:00,6839.0
H6,1750-01-14 15:00:00,6917.0
H6,1750-01-14 16:00:00,6996.0
H6,1750-01-14 17:00:00,7033.0
H6,1750-01-14 18:00:00,7002.0
H6,1750-01-14 19:00:00,6886.0
H6,1750-01-14 20:00:00,6678.0
H6,1750-01-14 21:00:00,6596.0
H6,1750-01-14 22:00:00,6145.0
H6,1750-01-14 23:00:00,5725.0
H6,1750-01-15 00:00:00,5376.0
H6,1750-01-15 01:00:00,5216.0
H6,1750-01-15 02:00:00,5101.0
H6,1750-01-15 03:00:00,5060.0
H6,1750-01-15 04:00:00,5139.0
H6,1750-01-15 05:00:00,5337.0
H6,1750-01-15 06:00:00,5691.0
H6,1750-01-15 07:00:00,6007.0
H6,1750-01-15 08:00:00,6182.0
H6,1750-01-15 09:00:00,6274.0
H6,1750-01-15 10:00:00,6382.0
H6,1750-01-15 11:00:00,6415.0
H6,1750-01-15 12:00:00,6609.0
H6,1750-01-15 13:00:00,6673.0
H6,1750-01-15 14:00:00,6744.0
H6,1750-01-15 15:00:00,6762.0
H6,1750-01-15 16:00:00,6819.0
H6,1750-01-15 17:00:00,6780.0
H6,1750-01-15 18:00:00,6808.0
H6,1750-01-15 19:00:00,6626.0
H6,1750-01-15 20:00:00,6481.0
H6,1750-01-15 21:00:00,6393.0
H6,1750-01-15 22:00:00,5998.0
H6,1750-01-15 23:00:00,5580.0
H6,1750-01-16 00:00:00,5252.0
H6,1750-01-16 01:00:00,5065.0
H6,1750-01-16 02:00:00,4951.0
H6,1750-01-16 03:00:00,4920.0
H6,1750-01-16 04:00:00,4967.0
H6,1750-01-16 05:00:00,5144.0
H6,1750-01-16 06:00:00,5477.0
H6,1750-01-16 07:00:00,5798.0
H6,1750-01-16 08:00:00,6034.0
H6,1750-01-16 09:00:00,6194.0
H6,1750-01-16 10:00:00,6337.0
H6,1750-01-16 11:00:00,6418.0
H6,1750-01-16 12:00:00,6561.0
H6,1750-01-16 13:00:00,6614.0
H6,1750-01-16 14:00:00,6660.0
H6,1750-01-16 15:00:00,6650.0
H6,1750-01-16 16:00:00,6823.0
H6,1750-01-16 17:00:00,6967.0
H6,1750-01-16 18:00:00,6934.0
H6,1750-01-16 19:00:00,6766.0
H6,1750-01-16 20:00:00,6544.0
H6,1750-01-16 21:00:00,6446.0
H6,1750-01-16 22:00:00,6167.0
H6,1750-01-16 23:00:00,5796.0
H6,1750-01-17 00:00:00,5390.0
H6,1750-01-17 01:00:00,5175.0
H6,1750-01-17 02:00:00,4986.0
H6,1750-01-17 03:00:00,4891.0
H6,1750-01-17 04:00:00,4879.0
H6,1750-01-17 05:00:00,4916.0
H6,1750-01-17 06:00:00,5066.0
H6,1750-01-17 07:00:00,5358.0
H6,1750-01-17 08:00:00,5704.0
H6,1750-01-17 09:00:00,6004.0
H6,1750-01-17 10:00:00,6147.0
H6,1750-01-17 11:00:00,6377.0
H6,1750-01-17 12:00:00,6587.0
H6,1750-01-17 13:00:00,6704.0
H6,1750-01-17 14:00:00,6863.0
H6,1750-01-17 15:00:00,6990.0
H6,1750-01-17 16:00:00,7113.0
H6,1750-01-17 17:00:00,7187.0
H6,1750-01-17 18:00:00,7129.0
H6,1750-01-17 19:00:00,7039.0
H6,1750-01-17 20:00:00,6816.0
H6,1750-01-17 21:00:00,6695.0
H6,1750-01-17 22:00:00,6321.0
H6,1750-01-17 23:00:00,5868.0
H6,1750-01-18 00:00:00,5485.0
H6,1750-01-18 01:00:00,5215.0
H6,1750-01-18 02:00:00,5051.0
H6,1750-01-18 03:00:00,4966.0
H6,1750-01-18 04:00:00,4934.0
H6,1750-01-18 05:00:00,4900.0
H6,1750-01-18 06:00:00,4988.0
H6,1750-01-18 07:00:00,5302.0
H6,1750-01-18 08:00:00,5737.0
H6,1750-01-18 09:00:00,6034.0
H6,1750-01-18 10:00:00,6358.0
H6,1750-01-18 11:00:00,6609.0
H6,1750-01-18 12:00:00,6799.0
H6,1750-01-18 13:00:00,6947.0
H6,1750-01-18 14:00:00,7065.0
H6,1750-01-18 15:00:00,7182.0
H6,1750-01-18 16:00:00,7296.0
H6,1750-01-18 17:00:00,7431.0
H6,1750-01-18 18:00:00,7372.0
H6,1750-01-18 19:00:00,7202.0
H6,1750-01-18 20:00:00,6995.0
H6,1750-01-18 21:00:00,6880.0
H6,1750-01-18 22:00:00,6412.0
H6,1750-01-18 23:00:00,5895.0
H6,1750-01-19 00:00:00,5536.0
H6,1750-01-19 01:00:00,5275.0
H6,1750-01-19 02:00:00,5178.0
H6,1750-01-19 03:00:00,5117.0
H6,1750-01-19 04:00:00,5194.0
H6,1750-01-19 05:00:00,5375.0
H6,1750-01-19 06:00:00,5735.0
H6,1750-01-19 07:00:00,6129.0
H6,1750-01-19 08:00:00,6376.0
H6,1750-01-19 09:00:00,6597.0
H6,1750-01-19 10:00:00,6782.0
H6,1750-01-19 11:00:00,6950.0
H6,1750-01-19 12:00:00,7117.0
H6,1750-01-19 13:00:00,7241.0
H6,1750-01-19 14:00:00,7355.0
H6,1750-01-19 15:00:00,7437.0
H6,1750-01-19 16:00:00,7500.0
H6,1750-01-19 17:00:00,7558.0
H6,1750-01-19 18:00:00,7508.0
H6,1750-01-19 19:00:00,7351.0
H6,1750-01-19 20:00:00,7104.0
H6,1750-01-19 21:00:00,6940.0
H6,1750-01-19 22:00:00,6510.0
H6,1750-01-19 23:00:00,5992.0
H6,1750-01-20 00:00:00,5574.0
H6,1750-01-20 01:00:00,5346.0
H6,1750-01-20 02:00:00,5186.0
H6,1750-01-20 03:00:00,5105.0
H6,1750-01-20 04:00:00,5175.0
H6,1750-01-20 05:00:00,5358.0
H6,1750-01-20 06:00:00,5759.0
H6,1750-01-20 07:00:00,6078.0
H6,1750-01-20 08:00:00,6298.0
H6,1750-01-20 09:00:00,6417.0
H6,1750-01-20 10:00:00,6581.0
H6,1750-01-20 11:00:00,6688.0
H6,1750-01-20 12:00:00,6821.0
H6,1750-01-20 13:00:00,6823.0
H6,1750-01-20 14:00:00,6926.0
H6,1750-01-20 15:00:00,6940.0
H6,1750-01-20 16:00:00,6948.0
H6,1750-01-20 17:00:00,7002.0
H6,1750-01-20 18:00:00,6928.0
H6,1750-01-20 19:00:00,6758.0
H6,1750-01-20 20:00:00,6492.0
H6,1750-01-20 21:00:00,6449.0
H6,1750-01-20 22:00:00,6076.0
H6,1750-01-20 23:00:00,5609.0
H6,1750-01-21 00:00:00,5265.0
H6,1750-01-21 01:00:00,5094.0
H6,1750-01-21 02:00:00,5033.0
H6,1750-01-21 03:00:00,4937.0
H6,1750-01-21 04:00:00,5073.0
H6,1750-01-21 05:00:00,5271.0
H6,1750-01-21 06:00:00,5620.0
H6,1750-01-21 07:00:00,5948.0
H6,1750-01-21 08:00:00,6126.0
H6,1750-01-21 09:00:00,6235.0
H6,1750-01-21 10:00:00,6282.0
H6,1750-01-21 11:00:00,6392.0
H6,1750-01-21 12:00:00,6467.0
H6,1750-01-21 13:00:00,6526.0
H6,1750-01-21 14:00:00,6562.0
H6,1750-01-21 15:00:00,6570.0
H6,1750-01-21 16:00:00,6642.0
